"PUBLISHER_ID","NAME","TEMP_PUB_ID","COMMERCIAL_NAME","ADDRESS"
13091,"Uyum Ajans",13091,"",""
13092,"100 книг",13092,"",""
13093,"Лучшие книги",13093,"",""
13094,"Oxford Wookworms",13094,"",""
13095,"Selt Publishing",13095,"",""
13096,"Educational Council of America",13096,"",""
13097,"A RocBook",13097,"",""
13098,"Crown Publishers,",13098,"",""
13099,"G.P. Putnam's Sons",13099,"",""
13100,"Beijing Language and Culture University",13100,"",""
13101,"Мемлекеттік тілді жеделдете оқыту республикалық орталығы",13101,"",""
13102,"Drofa",13102,"",""
13103,"Morrow Junior Books",13103,"",""
13104,"Jarold Publishing",13104,"",""
13105,"English Language Program Division",13105,"",""
13106,"NTC Publishing Group",13106,"",""
13107,"Уральского университета",13107,"",""
13108,"Good Apple,Inc",13108,"",""
13109,"Steck-Vaugh",13109,"",""
13110,"Hong Kong University Press",13110,"",""
13111,"Routledge Falmer,",13111,"",""
13112,"Higher School",13112,"",""
13113,"Delair Publishing Company",13113,"",""
13114,"Ace Books",13114,"",""
13115,"Newbury House Publishers",13115,"",""
13116,"Hogrefe",13116,"",""
13117,"Казахский национальный педагогический университет им. Абая",13117,"",""
13118,"ИП Волкова Н.А",13118,"",""
13119,"Араз",13119,"",""
13120,"Thomson-Shore Inc",13120,"",""
13121,"Sarkac yayinlari",13121,"",""
13122,"Ақотау",13122,"",""
13123,"Шәкәрім атындағы Семей мемлекеттік университеті",13123,"",""
13124,"Келешек-2030",13124,"",""
13125,"Nobel akademik yayincilik egitim danismanlik tic",13125,"",""
13126,"Yunus Emre Yaynevi,",13126,"",""
13127,"ЖК ""Сейітжанова Ж.Д.""",13127,"",""
13128,"МПСИ",13128,"",""
13129,"ФАИР-ПРЕСС",13129,"",""
13130,"КИЕ лингвоелтану инновациялық орталығы",13130,"",""
13131,"Epoka University Press",13131,"",""
13132,"McGRAW-Hill",13132,"",""
13133,"Apress",13133,"",""
13134,"Packt Publishing Ltd",13134,"",""
13135,"Мерекенің баспалар үйі",13135,"",""
13136,"Elsevier Inc",13136,"",""
13137,"SoHo books",13137,"",""
13138,"ИД ""Акпол""",13138,"",""
13139,"KKM",13139,"",""
13140,"Ufuk kitap",13140,"",""
13141,"QI ltd",13141,"",""
13142,"Butik yayincilik",13142,"",""
13143,"Mc-Graw Hill",13143,"",""
13144,"Macrol. Scientific",13144,"",""
13145,"Lidlaw brothers",13145,"",""
13146,"Atria",13146,"",""
13147,"Anthem Press",13147,"",""
13148,"Diplomatic mission to Kazakhstan",13148,"",""
13149,"VMware press",13149,"",""
13150,"Норматика",13150,"",""
13151,"Рух БГ",13151,"",""
13152,"ООНИ РИР Алматинской академии МВД РК",13152,"",""
13153,"ТОО ""Дом печати""",13153,"",""
13154,"Autodesk Official Press",13154,"",""
13155,"New Riders",13155,"",""
13156,"PRESTIJ",13156,"",""
13157,"CENGAGE learning",13157,"",""
13158,"Space time publications",13158,"",""
13159,"Главная редакция физико-математической литературы",13159,"",""
13160,"ЮКЕА",13160,"",""
13161,"ТИД ""ДС""",13161,"",""
13162,"Учебно-методический центр ""Тіл""",13162,"",""
13163,"Кокжиек",13163,"",""
13164,"Нурай Принт Сервис",13164,"",""
13165,"Академии наук СССР",13165,"",""
13166,"HAS",13166,"",""
13167,"John Wiley & Sons, Inc",13167,"",""
13168,"ҚазМемҚызПи",13168,"",""
13169,"Издательство ВКГУ",13169,"",""
13170,"Центр Болонского процесса и академической мобильности МОН РК",13170,"",""
13171,"EPFL Press",13171,"",""
13172,"Economics Institute of CS MES RK",13172,"",""
13173,"Сөзстан",13173,"",""
13174,"Free Flight Studio",13174,"",""
13175,"Елбасы Қорының жанындағы әлемдік экономика және саясат институты",13175,"",""
13176,"Атырау-Ақпарат баспаханасы",13176,"",""
13177,"Ұлттық аударма бюросы",13177,"",""
13178,"Евон Медиа",13178,"",""
13179,"Free Press",13179,"",""
13180,"Paradigm Publishers",13180,"",""
13181,"Monch",13181,"",""
13182,"Meloman",13182,"",""
13183,"Национальный Открытый Университет ""ИНТУИТ""",13183,"",""
13184,"Компьютерно-издательский центр ТОО",13184,"",""
13185,"Арыс баспасы",13185,"",""
13186,"ҚР БҒМ ҒК Философия",13186,"",""
13187,"Zaman print",13187,"",""
13188,"Магариф",13188,"",""
13189,"Белорусский Дом печати",13189,"",""
13190,"Excellence Readers",13190,"",""
13191,"Hikmet cocuk",13191,"",""
13192,"Mevsam",13192,"",""
13193,"Кризисный центр ""Подруги""",13193,"",""
13194,"Университет Международного Бизнеса",13194,"",""
13195,"Ardahan Universitesi Yayinlari",13195,"",""
13196,"ООН Женщины",13196,"",""
13197,"Консум",13197,"",""
13198,"Credos",13198,"",""
13199,"ИФПР КН МОН РК",13199,"",""
13200,"Сейітжанова Ж.Д.",13200,"",""
13201,"АО Университет КазГЮУ им.М.С.Нарикбаева",13201,"",""
13202,"Изд-во УРАО",13202,"",""
13203,"Э",13203,"",""
13204,"Balausa",13204,"",""
13205,"Абай атындағы ҚазҰПУ",13205,"",""
13206,"National geografic Learning",13206,"",""
13207,"Arunas",13207,"",""
13208,"SDU Law School",13208,"",""
13209,"Britsh Council",13209,"",""
13210,"Wolters Kluwer",13210,"",""
13211,"Издательство института общего среднего образования РАО",13211,"",""
13212,"HELEBLING LANGUAGES",13212,"",""
13213,"Корейский центр",13213,"",""
13214,"Қапыш С.Е.",13214,"",""
13215,"EECSA",13215,"",""
13216,"Онгоджишин",13216,"",""
13217,"English Language Programs",13217,"",""
13218,"Ким Джи Ен",13218,"",""
13219,"Библтотека Олжаса",13219,"",""
13220,"International institute for Education",13220,"",""
13221,"Санмең",13221,"",""
13222,"Genel Dagitim",13222,"",""
13223,"ПрофиМакс ДК",13223,"",""
13224,"Dieses werk folgt der seit",13224,"",""
13225,"Houghton Mifflin Company",13225,"",""
13226,"Harper Collins Publishers,Inc",13226,"",""
13227,"THOMSON South-Western",13227,"",""
13228,"CopyRight",13228,"",""
13229,"Детская литература",13229,"",""
13230,"Мир",13230,"",""
13231,"Советский художник",13231,"",""
13232,"Советская энциклопедия",13232,"",""
13233,"Turk tarih kurumu",13233,"",""
13234,"Avrasya stratejik A.M.",13234,"",""
13235,"Altin Kitaplar yayinevi",13235,"",""
13236,"Bogazici yayinlari As",13236,"",""
13237,"Художественная литература",13237,"",""
13238,"Selenge Yayilari",13238,"",""
13239,"Akvaryum Yayinevi",13239,"",""
13240,"American counsil on education",13240,"",""
13241,"Haceteppe-Tas",13241,"",""
13242,"krause pub.",13242,"",""
13243,"John Wiley&Sons,Inc",13243,"",""
13244,"Мектеп",13244,"",""
13245,"Texas Instruments",13245,"",""
13246,"Scribner",13246,"",""
13247,"Aurora Art Publishers",13247,"",""
13248,"Рауан",13248,"",""
13249,"Waveland Heights",13249,"",""
13250,"Erdem yayinlari",13250,"",""
13251,"Ataturk Universiteti yayilari",13251,"",""
13252,"TICA",13252,"",""
13253,"Hawthorn Books",13253,"",""
13254,"Wadsworth Pub. Com.",13254,"",""
13255,"Collins",13255,"",""
13256,"World Bank",13256,"",""
13257,"Harvard University",13257,"",""
13258,"Greenwich House",13258,"",""
13259,"КазНИИКИ",13259,"",""
13260,"Сулейман Демирел Университеті",13260,"",""
13261,"Bogazici University",13261,"",""
13262,"ОГИЗ",13262,"",""
13263,"MEB",13263,"",""
13264,"Экономика",13264,"",""
13265,"Лори",13265,"",""
13266,"Pandora",13266,"",""
13267,"Искандер",13267,"",""
15774,"Cengage Learning EMEA",,"",""
13268,"Verlag das neue Berlin",13268,"",""
13269,"First scholastic printing",13269,"",""
13270,"Дидар",13270,"",""
13271,"Metro",13271,"",""
13272,"Радуга",13272,"",""
13273,"blackmore typesetting",13273,"",""
13274,"Prentice Hall,Inc",13274,"",""
13275,"Prentice-Hall,Inc",13275,"",""
13276,"Koc Kutur Sanat ve Tanitim Hizmetleri Tic A S",13276,"",""
13277,"Fatih University Press",13277,"",""
13278,"Сөздік словарь",13278,"",""
13279,"karinca Matbaacilik",13279,"",""
13280,"Iki ayda bir yayinlari",13280,"",""
13281,"whittle direct books",13281,"",""
13282,"Bedir Yayinevi",13282,"",""
13283,"Молодая гвардия",13283,"",""
13284,"Norton and company",13284,"",""
13285,"ВЛАДОС",13285,"",""
13286,"Nurol Matbaacilik ve Ambalaj San. A.S.",13286,"",""
13287,"Kibris arastirma ve yavin merkezi (CYREP)",13287,"",""
13288,"Summit Books",13288,"",""
13289,"Худож.Лит.",13289,"",""
13290,"Россельхозиздат",13290,"",""
13291,"Гос. издательство худ. литературы",13291,"",""
13292,"Агропромиздат",13292,"",""
13293,"Типография им. Чкалова",13293,"",""
13294,"Каракалпакстан",13294,"",""
13295,"Гослитиздат",13295,"",""
13296,"Государственное издательство иностранной литературы",13296,"",""
13297,"Norton",13297,"",""
13298,"Slovenske Pedagogicke",13298,"",""
13299,"Artia",13299,"",""
13300,"СП Интербук",13300,"",""
13301,"Мемлекеттік Көркем Әдебиет Баспасы",13301,"",""
13302,"Open Society Institute",13302,"",""
13303,"University of North Carolina Press",13303,"",""
13304,"Кранг",13304,"",""
13305,"Вита-центр",13305,"",""
13306,"smithhsonian",13306,"",""
13307,"Государственное учебно-педагогическое издательство Министерства Просвещения РСФСР",13307,"",""
13308,"БГУ им. В.И. Ленина",13308,"",""
13309,"Полиграфия-сервис и К",13309,"",""
13310,"Marmara universitesi",13310,"",""
13311,"Mevsim",13311,"",""
13312,"Longman Singapor Publishers",13312,"",""
13313,"Искусство",13313,"",""
13314,"Казахтсан",13314,"",""
13315,"Ер Жәнібек Халықаралық Қоғамдық Қоры",13315,"",""
13316,"МИОС",13316,"",""
13317,"dePaul University",13317,"",""
13318,"Фрнд ""Российский общественно-политический центр""",13318,"",""
13319,"Елорда",13319,"",""
13320,"Akcag Basim Yayim Pazarlama A S",13320,"",""
13321,"Московский рабочий",13321,"",""
13322,"МИСИ при Президенте Кыргызской Республики",13322,"",""
13323,"Вища школа",13323,"",""
13324,"Yontem Yayinlari",13324,"",""
13325,"Collins London and glasgow",13325,"",""
13326,"Kultur bakanigi",13326,"",""
13327,"Ер-Дәулет",13327,"",""
13328,"TDK",13328,"",""
13329,"Morpa kultur yayinlari",13329,"",""
13330,"Hakikat kitabevi",13330,"",""
13331,"Zambak Yayinlari",13331,"",""
13332,"Gazeteciler Cemiyeti",13332,"",""
13333,"Kizilay Genel Mudurlugu",13333,"",""
13334,"Жібек Жолы",13334,"",""
13335,"kultur yayinlari",13335,"",""
13336,"Oxford university press",13336,"",""
13337,"Tarm",13337,"",""
13338,"Leisure Books",13338,"",""
13339,"Атомиздат",13339,"",""
13340,"Болашак-Баспа",13340,"",""
13341,"Вышэйшая Школа",13341,"",""
13342,"Қарағанды Полиграфиясы ААҚ",13342,"",""
13343,"Egitim Yayinlari",13343,"",""
13344,"ABC Kitabevi",13344,"",""
13345,"Республика",13345,"",""
13346,"Атамура",13346,"",""
13347,"жалык",13347,"",""
13348,"Unlu yayinevi",13348,"",""
13349,"ТарМу",13349,"",""
13350,"КазУМОиМЯ",13350,"",""
13351,"A Simon & Schuster C.",13351,"",""
13352,"Издательство ""Просвещение""",13352,"",""
13353,"Aktif Yayinevi,",13353,"",""
13354,"Казахское государственное учебно-педагогическое издательство",13354,"",""
13355,"Milli Eрitim,K.G.Y",13355,"",""
13356,"Milly egitim",13356,"",""
13357,"MN Ofset",13357,"",""
13358,"Айастан",13358,"",""
13359,"Қазақтың мемлекетттік көркем әдебиет баспасы",13359,"",""
13360,"Прсвещение",13360,"",""
13361,"Ithaki yayinlari",13361,"",""
13362,"National research council",13362,"",""
13363,"Эконмика",13363,"",""
13364,"Дэм",13364,"",""
13365,"Восточная",13365,"",""
13366,"Vehbi Koc Vakfi",13366,"",""
13367,"Koз Kultur Sanat ve Tanitim Hizmetleri Tic.A.S.",13367,"",""
13368,"Italyan Kultur Merkezi",13368,"",""
13369,"PC life",13369,"",""
13370,"Alman Kultur Merkezi",13370,"",""
13371,"Главная редакция Белорусской Советской Энциклопедии",13371,"",""
13372,"Литература и искусства",13372,"",""
13373,"Kitabevi",13373,"",""
13374,"Department of Mathematics",13374,"",""
13375,"Ол-Жас баспасы"" ЖШС",13375,"",""
13376,"Эврика",13376,"",""
13377,"Леном",13377,"",""
13378,"АРКО",13378,"",""
13379,"Парасат",13379,"",""
13380,"Құс Жолы",13380,"",""
13381,"Большая Советская Энциклопедия",13381,"",""
13382,"Әдеби баспа",13382,"",""
13383,"Қаз.Рес.Білім және Ғылым Мин.",13383,"",""
13384,"Познание",13384,"",""
13385,"Агенство Республики Казахстан по статистике",13385,"",""
13386,"Триумф",13386,"",""
13387,"Вита-Пресс",13387,"",""
13388,"Аркаим",13388,"",""
13389,"Изательство МГУ",13389,"",""
13390,"Арқалық",13390,"",""
13391,"Международные отношения",13391,"",""
13392,"Евразия",13392,"",""
13393,"Днипро",13393,"",""
13394,"Altin kitaplar matbaasi",13394,"",""
13395,"М.Стиль",13395,"",""
13396,"Астана-Полиграфия",13396,"",""
13397,"Білім панасы",13397,"",""
13398,"Балалар әдебиетi",13398,"",""
13399,"Қазақ тілі",13399,"",""
13400,"21 век",13400,"",""
13401,"мектеп",13401,"",""
13402,"Түркі мұрасы",13402,"",""
13403,"А.Байтұрсынов атындағы қор",13403,"",""
13404,"КазНПУ",13404,"",""
13405,"Алтынбек Сәрсенбайұлы қоры",13405,"",""
13406,"Мегамедиа",13406,"",""
13407,"Джен Ай Лтд",13407,"",""
13408,"Ш.Шаяхметов атындағы Тілдерді дамытудың республикалық уйлестіру-әдістемелік орталығы",13408,"",""
13409,"Өлке баспасы",13409,"",""
13410,"Парасат Әлемі",13410,"",""
13411,"Сарыарка",13411,"",""
13412,"ҚазАпарат",13412,"",""
13413,"RedGreenBlue",13413,"",""
13414,"Тамыр",13414,"",""
13415,"Педагогика ПРЕСС",13415,"",""
13416,"Педагогика-пресс баспа үйі",13416,"",""
13417,"Международный клуб любителей поэзии Абая""",13417,"",""
13418,"Глобус",13418,"",""
13419,"ХҚТУ баспаханасы",13419,"",""
13420,"Болашак - Баспа",13420,"",""
13421,"Апия",13421,"",""
13422,"БТМСҰО",13422,"",""
13423,"ЭКО ҒӨФ",13423,"",""
13424,"БПО",13424,"",""
13425,"Шаңырақ-медиа",13425,"",""
13426,"Анубис",13426,"",""
13427,"ЗАО ОЛМА Медиа Групп",13427,"",""
13428,"ТОО НППИК ""GAUHAR""",13428,"",""
13429,"Аманжол",13429,"",""
15333,"Алматы полиграфкомбинаты",15333,"",""
15334,"Лилия",15334,"",""
15335,"Государсвенное технико-теоретическое издательство",15335,"",""
15336,"ИМП",15336,"",""
15337,"Kultir bakanligi",15337,"",""
15338,"T.C. Kultur Bakfnligi",15338,"",""
15339,"АНО Центр общественно-политических исследований",15339,"",""
15340,"Деком",15340,"",""
15341,"SUrat basim yayin ve dagitim a.s.",15341,"",""
15342,"Братство",15342,"",""
15343,"Turksoy yayinlari",15343,"",""
15344,"Ablex Publishing",15344,"",""
15345,"Addison-Wesley Longman",12149,"",""
15346,"Издательство литературы и исскуства",15346,"",""
15347,"Институт мировой экономики и политики при Фонде Первого Президента РК",15347,"",""
15348,"ASQC Quality Press",15348,"",""
15349,"Penguin readers",15349,"",""
15350,"Anadolu universitesi",15350,"",""
15351,"Зият Пресс",15351,"",""
15352,"Туран",15352,"",""
15353,"Erdem Yainlari",15353,"",""
15354,"БХВ - Петербург",15354,"",""
15355,"Dover Publications",15355,"",""
15356,"Өлке",15356,"",""
15357,"Лумина",15357,"",""
15358,"лань",15358,"",""
15359,"Айрис Пресс",15359,"",""
15360,"Қазақ энциклопедиясы",15360,"",""
15361,"Воскресенье",15361,"",""
15362,"высшая школа",15362,"",""
15363,"Yay-Pa",15363,"",""
15364,"Алтын қазына",15364,"",""
15365,"Главная редакция Казахской Советской Энциклопедии",15365,"",""
15366,"Feza Gazetecilik",15366,"",""
15367,"Filiz Kitabevi",15367,"",""
15368,"Молодь",15368,"",""
15369,"FONO",15369,"",""
15370,"O'Reilly Media,Inc",15370,"",""
15371,"sark islam klasikleri",15371,"",""
15372,"Строительство и архитектура",15372,"",""
15373,"Fen-Edebiyat Fakultesi yayinlari",15373,"",""
15374,"Zaman gazetesi'nin okurlarina hediyasidir",15374,"",""
15375,"Basim yayin egitim",15375,"",""
15376,"Вагриус",15376,"",""
15377,"Zaman",15377,"",""
15378,"Babil Yayinlari",15378,"",""
15379,"nehir",15379,"",""
15380,"Travelers' Tales, Inc.",15380,"",""
15381,"Редакция",15381,"",""
15382,"CEM Yayэnevэ",15382,"",""
15383,"Ahlat kultur vakfi yayinlari",15383,"",""
15384,"Қазақстан баспасы",15384,"",""
15385,"Әдiлет",15385,"",""
15386,"А.Байтұрсынов атындағы Тіл білім институты",15386,"",""
15387,"ПИТЕР",15387,"",""
15388,"Арда",15388,"",""
15389,"Бином",15389,"",""
15390,"Қырғыз мемлекеттік баспасы",15390,"",""
15391,"ҚР Мәдениет, ақпарат және спорт министрлігінің Тіл комитеті",15391,"",""
15392,"Білік",15392,"",""
15393,"ОНИКС",15393,"",""
15394,"Издательство ""Маариф""",15394,"",""
15395,"Казстатинформ",15395,"",""
15396,"Can",15396,"",""
15397,"Айтұмар",15397,"",""
15398,"Министерство образования и науки РК",15398,"",""
15399,"Авотс",15399,"",""
15400,"алматыкітап",15400,"",""
15401,"Жебе-Дизайн",15401,"",""
15402,"Big Nerd Ranch, Inc",15402,"",""
15403,"Білім беру мен тестілудің мемлекеттік стандарттарының ұлттық орталығы",15403,"",""
15404,"Жезқазған педагогикалық институты",15404,"",""
15405,"Издательство академии наук Казахской ССР",15405,"",""
15406,"Дело",15406,"",""
15407,"Credo",15407,"",""
15408,"Фонд",15408,"",""
15409,"Государственное издательство иностранных и национальных словарей",15409,"",""
15410,"Ир",15410,"",""
15411,"Высшая школо",15411,"",""
15412,"Suat Ak",15412,"",""
15413,"Институт мировой экономики и политики",15413,"",""
15414,"Астана полиграфия",15414,"",""
15415,"Ел шежіресі",15415,"",""
15416,"Таймас",15416,"",""
15417,"Издательство при Харьковском государственном униветситете издательского объединения ""Вища школа""",15417,"",""
15418,"алаш",15418,"",""
15419,"Шың-кітап",15419,"",""
15420,"Педагогика-Пресс ИД",15420,"",""
15421,"Алманар",15421,"",""
15422,"Palitra Press",15422,"",""
15423,"Мұра",15423,"",""
15424,"Типоофсетная лаборатория ҚазГУ",15424,"",""
15425,"Алматыкiтап",15425,"",""
15426,"Ш. Ш. Уалиханов атындағы тарих және этнология институты",15426,"",""
15427,"Полиграфсервис",15427,"",""
15428,"Уш киян",15428,"",""
15429,"Айкос",15429,"",""
15430,"Высшее образование",15430,"",""
15431,"Аруна баспасы",15431,"",""
15432,"Алтын орда",15432,"",""
15433,"Центр",15433,"",""
15434,"Басбақан",15434,"",""
15435,"Бабақан",15435,"",""
15436,"Парасат KZ баспа үйі",15436,"",""
15437,"Болашақ Баспа",15437,"",""
15438,"Издательско-полиграфический центр",15438,"",""
15439,"Ел шежіре",15439,"",""
15440,"МИК",15440,"",""
15441,"Ось-89",15441,"",""
15442,"ИД ""Азия- Транзит""",15442,"",""
15443,"Хұснихат",15443,"",""
15444,"Шыңжаң оқу-ағарту баспасы",15444,"",""
15445,"Символ-Плюс",15445,"",""
15446,"Panstwowe zaklady",15446,"",""
15447,"МГУ",15447,"",""
15448,"Сөздiк-словарь",15448,"",""
15449,"Заң",15449,"",""
15450,"Pitman Pub.",15450,"",""
15451,"Ер-дәулет",15451,"",""
15452,"Нура-Астана",15452,"",""
15453,"Баспалар уйі",15453,"",""
15454,"Мол.Гвардия",15454,"",""
15455,"Бiлiм",15455,"",""
15456,"Үш Қиян",15456,"",""
15457,"Детская Лит.",15457,"",""
15458,"Болашак -баспа",15458,"",""
15459,"Бастау",15459,"",""
15460,"Болашак-баспа",15460,"",""
15461,"Горячая линия-Телеком",15461,"",""
15462,"Логос",15462,"",""
15463,"Казавтотранс",15463,"",""
15464,"Профи Медиа",15464,"",""
15465,"Поволжье",15465,"",""
15466,"Гардарики",15466,"",""
15467,"NURPRESS",15467,"",""
15468,"Интеграл",15468,"",""
15469,"Дан",15469,"",""
15470,"Российский университет дружбы народов",15470,"",""
15471,"Книжный дом ""ЛИБРОКОМ""",15471,"",""
15472,"Акмолинская полиграфия",15472,"",""
15473,"Центр им. Мапшалла",15473,"",""
15474,"Гриф и К",15474,"",""
15475,"Голос",15475,"",""
15476,"Алтын кiтап",15476,"",""
15477,"Юрайт",15477,"",""
15478,"Экспертный центр национальной стратегии",15478,"",""
15479,"Кн. дом",15479,"",""
15480,"Дашков иК",15480,"",""
15481,"АСТ Полиграф",15481,"",""
15482,"Addison-Wesley,Inc",12149,"",""
15483,"Addison-Wesley publishing Company",15327,"",""
15484,"Princeton Review Publishing,L.L.C.",15484,"",""
15485,"Verso",15485,"",""
15486,"Sybex",15486,"",""
15487,"Sun microsystems",15487,"",""
15488,"MicrosoftPress",15488,"",""
15489,"Besir kitabevi",15489,"",""
15490,"Nato Public Diplomacy Division",15490,"",""
15491,"Research systems,Inc",15491,"",""
15492,"The Benjamin/cummings Publishing Company,Inc",15492,"",""
15493,"Prentice Hall Pearson,Inc",15493,"",""
15494,"HarperCollinsCollegePublishers",15494,"",""
15495,"HarperCollins",15495,"",""
15496,"North Holland",15496,"",""
15497,"American Chain Association",15497,"",""
15498,"The Massachusetts Institute of Technology",15498,"",""
15499,"Inprise Corporation",15499,"",""
15500,"Laidlaw Brothers,publishers",15500,"",""
15501,"Laidlaw Brothers publishers,Inc",15501,"",""
15502,"D.Van Nostrand Company,Inc",15502,"",""
15503,"Флинта",15503,"",""
15504,"Prentice Hall Series",15504,"",""
15505,"Бюро Квантум",15505,"",""
15506,"Бобур жамоат фонди",15506,"",""
15507,"The university of Texas at Austin",15507,"",""
15508,"Цицеро",15508,"",""
15509,"КазУМО и МЯ",15509,"",""
15510,"Дата Сквер",15510,"",""
15512,"Казахстанская правда",15512,"",""
15513,"Багира-2",15513,"",""
15514,"РАО",15514,"",""
15515,"Бюро Ел",15515,"",""
15516,"ДМК",15516,"",""
15517,"ThinkWave Educator",15517,"",""
15518,"Macmillian India ltd",15518,"",""
15519,"HarperResource",15519,"",""
15520,"Pacific Research Inst.",15520,"",""
15521,"КУДИЦ-ПРЕСС",15521,"",""
15522,"THOMSON SOUTH-WESTERN",15522,"",""
15523,"Bankers publishing co",15523,"",""
15524,"West legal studies",15524,"",""
15525,"Addison-Wesley Longman, Inc.",12149,"",""
15526,"Jamsa press",15526,"",""
15527,"Progress Publishing",15527,"",""
15528,"G.P.Putnam's sons",15528,"",""
15529,"Insitude of economics CS MES of RK",15529,"",""
15530,"Information economic press",15530,"",""
15531,"Charles E Merrill publishing company",15531,"",""
15532,"AT&T Corp",15532,"",""
15533,"Ozkan Matbaacilik",15533,"",""
15534,"Minstrel Book",15534,"",""
15535,"Scholastic INC",15535,"",""
15536,"Higher school Publishing House",15536,"",""
15537,"Printing History",15537,"",""
15538,"Рольф",15538,"",""
15539,"ETAM AS matbaa tesisleri",15539,"",""
15540,"Contemporary publishing company",15540,"",""
15541,"HamperCollins College",15541,"",""
15542,"Indus",15542,"",""
15543,"NORTON",15543,"",""
15544,"Addison-Wesley co",12149,"",""
15545,"British Library Catologuing-in-Publication",15545,"",""
15546,"Canongate Kelpies",15546,"",""
15547,"Владос",15547,"",""
15548,"W.H.Freeman / New York",15548,"",""
15549,"EBRD",15549,"",""
15550,"Pearson Longman",15550,"",""
15551,"Sage",15551,"",""
15552,"Big nerd ranch",15552,"",""
15553,"Storter printing company",15553,"",""
15554,"Himalaya Publishing house",15554,"",""
15555,"Gazi buro kitabevi",15555,"",""
15556,"The MIT Press",15556,"",""
15557,"Turkiye diyanet vakfi",15557,"",""
15558,"G & S Typesetters, Inc",15558,"",""
15559,"White Star Publishers",15559,"",""
15560,"Averbury",15560,"",""
15561,"Edward Elgar",15561,"",""
15562,"AP Professional",15562,"",""
15563,"Liitle, Brown and Company",15563,"",""
15564,"South-Western Thomson learnng",15564,"",""
15565,"литературы на иностранных языках",15565,"",""
15566,"Catherine Cookson",15566,"",""
15567,"Dorchester publishing Co,Inc",15567,"",""
15568,"Bu yayinevi",15568,"",""
15569,"Kizilay",15569,"",""
15570,"Editura ion creanga",15570,"",""
15571,"Penguin books",15571,"",""
15572,"Dunya yayinevi",15572,"",""
15573,"A division of Wadsworth,Inc",15573,"",""
15574,"Nesil",15574,"",""
15575,"Damla yayinlari",15575,"",""
15576,"The neville press",15576,"",""
15577,"King features syndicate",15577,"",""
15578,"Элит-Клуб",15578,"",""
15579,"Kaynak yayinlari",15579,"",""
15580,"Asir matbaacilik",15580,"",""
15581,"Disney Enterprises",15581,"",""
15582,"Virago",15582,"",""
15583,"Glossa",15583,"",""
15584,"Gramercy books",15584,"",""
15585,"Blackwell publishers inc",15585,"",""
15586,"Издательство литературы на иностранных языках",15586,"",""
15587,"Mian Asad Hakim",15587,"",""
15588,"Temel muzik bilgileri",15588,"",""
15589,"The Metro book publishing",15589,"",""
15590,"Alemany press",15590,"",""
15591,"IEEE Press",15591,"",""
15592,"Merkur yayinlari",15592,"",""
15593,"Bakanlar Matbaacilik ltd",15593,"",""
15594,"OICJ",15594,"",""
15595,"Holden-Day, Inc",15595,"",""
15596,"Vysshaya shkola",15596,"",""
15597,"Ozgur Iletim",15597,"",""
15598,"Harrap",15598,"",""
15599,"Bengu",15599,"",""
15600,"Yildiz",15600,"",""
15601,"Celepler Matbaacilik",15601,"",""
15602,"Self publishing",15602,"",""
15603,"Kingsmarkham enterprises",15603,"",""
15604,"Bantam Press",15604,"",""
15605,"Siyasal Kitabevi,",15605,"",""
15606,"A.B.D Kongre Kutuphanesi Katalog Kart",15606,"",""
15607,"Oz-silim ozbek-turk liseleri",15607,"",""
15608,"Kultur Bakanligi Milli Kutuphane Basimevi",15608,"",""
15609,"Sistem Yayincilik",15609,"",""
15610,"W.W.Norton & Company",15610,"",""
15611,"Wiesbaden",15611,"",""
15612,"F.A.Davis Company",15612,"",""
15613,"Psychology Press",15613,"",""
15614,"John Benjamins publishing company",15614,"",""
15615,"Beyan yayinlari",15615,"",""
15616,"T.C. Milli Egitim Bakanligi",15616,"",""
15617,"Ana-Basim A.S.",15617,"",""
15618,"Gaye Mat.San.Tic.A.S.",15618,"",""
15619,"Бахрах-М",15619,"",""
15620,"Harper Collins Publishers",15620,"",""
15621,"Educational Research Council of America",15621,"",""
15622,"Vintage,",15622,"",""
15623,"Helbling Languages",15623,"",""
15624,"Penguin popular guides",15624,"",""
15625,"U.S Department of State",15625,"",""
15626,"John Benjamins Publishing Company",15626,"",""
15627,"Уникум- центр",15627,"",""
15628,"Beijing Publishing",15628,"",""
15629,"Pergaman Press,",15629,"",""
15630,"A Plume Book,",15630,"",""
15631,"SAGE publications",15631,"",""
15632,"Cambridge Language Teaching Library",15632,"",""
15633,"The Modern Language Association of America",15633,"",""
15634,"Cliffs",15634,"",""
15635,"Beijing Hongen company",15635,"",""
15636,"British Council",15636,"",""
15637,"Stenhouse Publishers",15637,"",""
15638,"Content College",15638,"",""
15639,"Happer & Row, Publishers",15639,"",""
15640,"Художественная Литература и издательство МП ""Брат"".",15640,"",""
15641,"Letts Educational",15641,"",""
15642,"EL Bureau",15642,"",""
15643,"Арий",15643,"",""
15644,"Swaraj Prakashan",15644,"",""
15645,"Келешек-Пресс",15645,"",""
15646,"Touchstone",15646,"",""
15647,"С.Торайғыров атындағы ПМУ",15647,"",""
15648,"Даналық мәйегі",15648,"",""
15649,"Педагогика-Пресс Баспа үйі",15649,"",""
15650,"Принтланд",15650,"",""
15651,"Корона",15651,"",""
15652,"Bilnet matbaacilik biltur basim yayin ve hizmet",15652,"",""
