"INV_ID","BOOK_ID","J_ISSUE_ID","DISC_ID","RECEIVE_DATE","ODA_ID","STATUS","OLD_INV_ID","HESAB_ID","EMELIYYAT_NO","PRICE","CURRENCY","BARCODE","SIGLE_TYPE","USER_CID","USER_NAME","EDITED_BY"
60218,137788,,,,,1,"60218",,,188,"KZT",10479711,"АБ","","",""
60573,137794,,,,,1,"60573",,,240,"KZT",10493106,"ЧЗ","","",""
60579,137794,,,,,1,"60579",,,240,"KZT",10493168,"АБ","","",""
60588,137794,,,,,1,"60588",,,240,"KZT",10493250,"АБ","","",""
60402,137795,,,,,1,"60402",,,6266,"KZT",10483930,"ЧЗ","","",""
16818,139030,,,,,1,"16818",,,400,"KZT",10174005,"АБ","","",""
42649,139032,,,,,1,"42649",,,400,"KZT",10249765,"АБ","","",""
16868,139035,,,,,1,"16868",,,500,"KZT",10023952,"ЧЗ","","",""
59429,139039,,,,,1,"59429",,,384,"KZT",10462263,"АБ","","",""
84586,138325,,,,,1,"84586",,,640,"KZT",10787328,"АБ","","",""
84538,138326,,,,,1,"84538",,,650,"KZT",10786840,"АБ","","",""
73243,134923,,,,,1,"73243",,,100,"KZT",10649572,"АБ","","",""
73248,134923,,,,,1,"73248",,,100,"KZT",10649626,"АБ","","",""
73253,134923,,,,,1,"73253",,,100,"KZT",10649671,"АБ","","",""
73258,134923,,,,,1,"73258",,,100,"KZT",10649725,"АБ","","",""
72652,134924,,,,,1,"72652",,,2370,"KZT",10643464,"АБ","","",""
72689,134925,,,,,1,"72689",,,930,"KZT",10643938,"ЧЗ","","",""
72695,134925,,,,,1,"72695",,,930,"KZT",10643990,"АБ","","",""
73433,134926,,,,,1,"73433",,,54,"KZT",10671917,"АБ","","",""
73440,134926,,,,,1,"73440",,,54,"KZT",10671986,"АБ","","",""
37115,128001,,,,,1,"37115",,,280,"KZT",10276037,"АБ","","",""
37120,128001,,,,,1,"37120",,,280,"KZT",10276082,"АБ","","",""
37220,128002,,,,,1,"37220",,,150,"KZT",10288139,"АБ","","",""
37262,128003,,,,,1,"37262",,,200,"KZT",10288559,"АБ","","",""
37249,128008,,,,,1,"37249",,,200,"KZT",10288429,"АБ","","",""
37409,128009,,,,,1,"37409",,,100,"KZT",10295878,"АБ","","",""
37478,128015,,,,,1,"37478",,,500,"KZT",10296561,"АБ","","",""
48167,128016,,,,,1,"48167",,,1000,"KZT",10324455,"АБ","","",""
37036,128017,,,,,1,"37036",,,250,"KZT",10275245,"АБ","","",""
39508,128021,,,,,1,"39508",,,360,"KZT",10314838,"АБ","","",""
70115,134833,,,,,1,"70115",,,200,"KZT",10616208,"АБ","","",""
70120,134833,,,,,1,"70120",,,200,"KZT",10616253,"АБ","","",""
70056,134833,,,,,1,"70056",,,200,"KZT",10615614,"АБ","","",""
70130,134833,,,,,1,"70130",,,200,"KZT",10616352,"АБ","","",""
70135,134833,,,,,1,"70135",,,200,"KZT",10616406,"АБ","","",""
70141,134833,,,,,1,"70141",,,200,"KZT",10616468,"АБ","","",""
70146,134833,,,,,1,"70146",,,200,"KZT",10616512,"АБ","","",""
70151,134833,,,,,1,"70151",,,200,"KZT",10616567,"АБ","","",""
70156,134833,,,,,1,"70156",,,200,"KZT",10616611,"АБ","","",""
70161,134833,,,,,1,"70161",,,200,"KZT",10616666,"АБ","","",""
48649,143358,,,,,1,"48649",,,434,"KZT",10340110,"АБ","","",""
49105,143363,,,,,1,"49105",,,238,"KZT",10351512,"АБ","","",""
49126,143367,,,,,1,"49126",,,56,"KZT",10350904,"АБ","","",""
49160,143370,,,,,1,"49160",,,584,"KZT",10351291,"АБ","","",""
49194,143375,,,,,1,"49194",,,328,"KZT",10351284,"АБ","","",""
49233,143378,,,,,1,"49233",,,178,"KZT",10311349,"АБ","","",""
49236,143382,,,,,1,"49236",,,340,"KZT",10311400,"АБ","","",""
49349,143386,,,,,1,"49349",,,800,"KZT",10364284,"АБ","","",""
54673,127495,,,,,1,"54673",,,300,"KZT",10445495,"АБ","","",""
54632,127495,,,,,1,"54632",,,300,"KZT",10445082,"АБ","","",""
47182,137335,,,,,1,"47182",,,3420,"KZT",10287033,"АБ","","",""
48670,137339,,,,,1,"48670",,,3040,"KZT",10289839,"АБ","","",""
48976,137341,,,,,1,"48976",,,4465,"KZT",10352243,"АБ","","",""
49088,137344,,,,,1,"49088",,,52,"KZT",10344170,"ФЦ","","",""
53929,137346,,,,,1,"53929",,,484,"KZT",10448151,"АБ","","",""
49191,137350,,,,,1,"49191",,,914,"KZT",10351246,"АБ","","",""
49211,137354,,,,,1,"49211",,,128,"KZT",10353349,"АБ","","",""
49216,137355,,,,,1,"49216",,,128,"KZT",10353332,"АБ","","",""
49254,137360,,,,,1,"49254",,,360,"KZT",10311578,"АБ","","",""
49312,137364,,,,,1,"49312",,,398,"KZT",10326282,"АБ","","",""
57930,134098,,,,,1,"57930",,,1071,"KZT",10433188,"АБ","","",""
41239,134099,,,,,1,"41239",,,2250,"KZT",10235201,"АБ","","",""
41245,134099,,,,,1,"41245",,,2250,"KZT",10235263,"АБ","","",""
41381,134100,,,,,1,"41381",,,1350,"KZT",10236628,"АБ","","",""
41661,134103,,,,,1,"41661",,,880,"KZT",10245057,"АБ","","",""
41771,134107,,,,,1,"41771",,,1570,"KZT",10223093,"ЧЗ","","",""
41960,134110,,,,,1,"41960",,,800,"KZT",10239629,"АБ","","",""
41966,134110,,,,,1,"41966",,,800,"KZT",10239681,"АБ","","",""
41971,134110,,,,,1,"41971",,,800,"KZT",10239735,"АБ","","",""
41978,134110,,,,,1,"41978",,,800,"KZT",10239803,"АБ","","",""
69587,134833,,,,,1,"69587",,,200,"KZT",10610923,"АБ","","",""
49285,134339,,,,,1,"49285",,,498,"KZT",10326459,"АБ","","",""
49572,134342,,,,,1,"49572",,,296,"KZT",10371503,"АБ","","",""
49811,134345,,,,,1,"49811",,,496,"KZT",10320372,"АБ","","",""
49821,134350,,,,,1,"49821",,,2500,"KZT",10351956,"АБ","","",""
49610,134354,,,,,1,"49610",,,340,"KZT",10359587,"АБ","","",""
49865,134358,,,,,1,"49865",,,140,"KZT",10320297,"АБ","","",""
49422,134364,,,,,1,"49422",,,560,"KZT",10291962,"АБ","","",""
49692,134370,,,,,1,"49692",,,108,"KZT",10364406,"АБ","","",""
49482,134375,,,,,1,"49482",,,118,"KZT",10363850,"АБ","","",""
29304,127498,,,,,1,"29304",,,400,"KZT",10136775,"АБ","","",""
29551,127500,,,,,1,"29551",,,5610,"KZT",10000182,"ЧЗ","","",""
29903,127504,,,,,1,"29903",,,2500,"KZT",10046678,"АБ","","",""
30043,127506,,,,,1,"30043",,,500,"KZT",10046913,"АБ","","",""
30057,127507,,,,,1,"30057",,,7500,"KZT",10049549,"АБ","","",""
30066,127509,,,,,1,"30066",,,5500,"KZT",10049631,"ЧЗ","","",""
30085,127512,,,,,1,"30085",,,3088,"KZT",10049822,"АБ","","",""
30398,127515,,,,,1,"30398",,,2000,"KZT",10075289,"ЧЗ","","",""
83660,127515,,,,,1,"83660",,,3200,"KZT",10777862,"АБ","","",""
83667,127515,,,,,1,"83667",,,3200,"KZT",10777930,"АБ","","",""
41882,128133,,,,,1,"41882",,,514,"KZT",10238844,"АБ","","",""
41888,128133,,,,,1,"41888",,,514,"KZT",10238905,"АБ","","",""
41873,128133,,,,,1,"41873",,,514,"KZT",10238752,"АБ","","",""
41879,128133,,,,,1,"41879",,,514,"KZT",10238813,"АБ","","",""
41904,128133,,,,,1,"41904",,,514,"KZT",10239063,"АБ","","",""
41909,128133,,,,,1,"41909",,,514,"KZT",10239117,"АБ","","",""
41914,128133,,,,,1,"41914",,,514,"KZT",10239162,"АБ","","",""
64492,128133,,,,,1,"64492",,,514,"KZT",10553343,"АБ","","",""
64497,128133,,,,,1,"64497",,,514,"KZT",10553398,"АБ","","",""
64534,128133,,,,,1,"64534",,,514,"KZT",10553763,"АБ","","",""
80847,135105,,,,,1,"80847",,,600,"KZT",10743409,"АБ","","",""
80629,135109,,,,,1,"80629",,,200,"KZT",10741153,"АБ","","",""
80652,135111,,,,,1,"80652",,,1000,"KZT",10741405,"ЧЗ","","",""
84894,135115,,,,,1,"84894",,,1200,"KZT",10791042,"АБ","","",""
84899,135115,,,,,1,"84899",,,1200,"KZT",10791097,"АБ","","",""
84904,135115,,,,,1,"84904",,,1200,"KZT",10791141,"АБ","","",""
84999,135117,,,,,1,"84999",,,1000,"KZT",10792223,"ЧЗ","","",""
85005,135117,,,,,1,"85005",,,1000,"KZT",10792285,"АБ","","",""
87677,135117,,,,,1,"87677",,,1000,"KZT",10819807,"АБ","","",""
84935,135118,,,,,1,"84935",,,1200,"KZT",10791455,"АБ","","",""
66271,134443,,,,,1,"66271",,,1800,"KZT",10571491,"АБ","","",""
66277,134443,,,,,1,"66277",,,1800,"KZT",10571552,"АБ","","",""
66284,134443,,,,,1,"66284",,,1800,"KZT",10571620,"АБ","","",""
23706,136289,,,,,1,"23706",,,100,"KZT",10039236,"АБ","","",""
23709,136291,,,,,1,"23709",,,180,"KZT",10041178,"АБ","","",""
23716,136291,,,,,1,"23716",,,180,"KZT",10041222,"АБ","","",""
23722,136291,,,,,1,"23722",,,180,"KZT",10041277,"АБ","","",""
38593,136291,,,,,1,"38593",,,180,"KZT",10388426,"АБ","","",""
23580,136292,,,,,1,"23580",,,150,"KZT",10027912,"АБ","","",""
23869,136293,,,,,1,"23869",,,500,"KZT",10152713,"АБ","","",""
69754,134833,,,,,1,"69754",,,200,"KZT",10612590,"АБ","","",""
69876,134833,,,,,1,"69876",,,200,"KZT",10613818,"АБ","","",""
69882,134833,,,,,1,"69882",,,200,"KZT",10613870,"АБ","","",""
69886,134833,,,,,1,"69886",,,200,"KZT",10613917,"АБ","","",""
69891,134833,,,,,1,"69891",,,200,"KZT",10613962,"АБ","","",""
69491,134833,,,,,1,"69491",,,200,"KZT",10609965,"АБ","","",""
69497,134833,,,,,1,"69497",,,200,"KZT",10610022,"АБ","","",""
69619,134833,,,,,1,"69619",,,200,"KZT",10611241,"АБ","","",""
69627,134833,,,,,1,"69627",,,200,"KZT",10611326,"АБ","","",""
69633,134833,,,,,1,"69633",,,200,"KZT",10611388,"АБ","","",""
71030,127715,,,,,1,"71030",,,4300,"KZT",10625682,"АБ","","",""
33913,127718,,,,,1,"33913",,,180,"KZT",10191958,"АБ","","",""
33958,127723,,,,,1,"33958",,,837,"KZT",10197608,"ЧЗ","","",""
33777,127727,,,,,1,"33777",,,1000,"KZT",10189122,"ЧЗ","","",""
33995,127731,,,,,1,"33995",,,1500,"KZT",10203965,"ЧЗ","","",""
33078,127736,,,,,1,"33078",,,3000,"KZT",10187777,"ЧЗ","","",""
51952,127739,,,,,1,"51952",,,4000,"KZT",10367902,"АБ","","",""
33249,127743,,,,,1,"33249",,,500,"KZT",10187920,"АБ","","",""
34778,127748,,,,,1,"34778",,,400,"KZT",10202494,"ЧЗ","","",""
34859,127754,,,,,1,"34859",,,445,"KZT",10469255,"ЧЗ","","",""
84124,135126,,,,,1,"84124",,,934,"KZT",10782705,"АБ","","",""
83869,135127,,,,,1,"83869",,,1333,"KZT",10779958,"АБ","","",""
44355,128193,,,,,1,"44355",,,1260,"KZT",10269862,"АБ","","",""
44360,128193,,,,,1,"44360",,,1260,"KZT",10269916,"АБ","","",""
44365,128193,,,,,1,"44365",,,1260,"KZT",10269961,"АБ","","",""
44743,128194,,,,,1,"44743",,,795,"KZT",10273746,"ЧЗ","","",""
44750,128194,,,,,1,"44750",,,795,"KZT",10273814,"АБ","","",""
44746,128194,,,,,1,"44746",,,795,"KZT",10273777,"АБ","","",""
44902,128195,,,,,1,"44902",,,552,"KZT",10277287,"ЧЗ","","",""
44908,128195,,,,,1,"44908",,,552,"KZT",10277348,"АБ","","",""
25721,136334,,,,,1,"25721",,,1360,"KZT",10047408,"ЧЗ","","",""
25730,136339,,,,,1,"25730",,,1360,"KZT",10047385,"ЧЗ","","",""
50405,137481,,,,,1,"50405",,,44,"KZT",10329092,"ЧЗ","","",""
50282,137482,,,,,1,"50282",,,264,"KZT",10328361,"АБ","","",""
50585,137483,,,,,1,"50585",,,456,"KZT",10327678,"АБ","","",""
50738,137484,,,,,1,"50738",,,1330,"KZT",10327029,"АБ","","",""
25453,127333,,,,,1,"25453",,,200,"KZT",10025161,"АБ","","",""
25328,127333,,,,,1,"25328",,,200,"KZT",10028094,"АБ","","",""
25461,127334,,,,,1,"25461",,,450,"KZT",10025819,"АБ","","",""
77976,135045,,,,,1,"77976",,,1800,"KZT",10712917,"АБ","","",""
77972,135045,,,,,1,"77972",,,1800,"KZT",10712870,"АБ","","",""
77979,135046,,,,,1,"77979",,,1500,"KZT",10712948,"АБ","","",""
77984,135046,,,,,1,"77984",,,1500,"KZT",10712993,"АБ","","",""
78202,135049,,,,,1,"78202",,,2168,"KZT",10716649,"АБ","","",""
78346,135050,,,,,1,"78346",,,2795,"KZT",10720110,"АБ","","",""
78351,135050,,,,,1,"78351",,,3495,"KZT",10720165,"АБ","","",""
78481,135051,,,,,1,"78481",,,9415,"KZT",10721469,"АБ","","",""
78578,135053,,,,,1,"78578",,,2850,"KZT",10722435,"АБ","","",""
77951,135055,,,,,1,"77951",,,600,"KZT",10712665,"ЧЗ","","",""
73704,134927,,,,,1,"73704",,,42,"KZT",10674628,"АБ","","",""
73709,134927,,,,,1,"73709",,,42,"KZT",10674673,"АБ","","",""
73716,134927,,,,,1,"73716",,,42,"KZT",10674741,"АБ","","",""
73721,134927,,,,,1,"73721",,,42,"KZT",10674796,"АБ","","",""
73725,134927,,,,,1,"73725",,,42,"KZT",10674833,"АБ","","",""
73728,134927,,,,,1,"73728",,,42,"KZT",10674864,"АБ","","",""
73283,134928,,,,,1,"73283",,,100,"KZT",10649978,"АБ","","",""
73288,134928,,,,,1,"73288",,,100,"KZT",10650028,"АБ","","",""
87947,140131,,,,,1,"87947",,,200,"KZT",10822531,"АБ","","",""
38757,140132,,,,,1,"38757",,,200,"KZT",10421307,"АБ","","",""
39997,140133,,,,,1,"39997",,,3000,"KZT",10314722,"АБ","","",""
40132,140134,,,,,1,"40132",,,510,"KZT",10212400,"ЧЗ","","",""
40133,140134,,,,,1,"40133",,,510,"KZT",10212417,"ЧЗ","","",""
40134,140134,,,,,1,"40134",,,510,"KZT",10212424,"АБ","","",""
40135,140134,,,,,1,"40135",,,510,"KZT",10212431,"АБ","","",""
40136,140134,,,,,1,"40136",,,510,"KZT",10212448,"АБ","","",""
40137,140134,,,,,1,"40137",,,510,"KZT",10212455,"АБ","","",""
40138,140134,,,,,1,"40138",,,510,"KZT",10212462,"АБ","","",""
40139,140134,,,,,1,"40139",,,510,"KZT",10212479,"АБ","","",""
40141,140134,,,,,1,"40141",,,510,"KZT",10212493,"АБ","","",""
40142,140134,,,,,1,"40142",,,510,"KZT",10212509,"АБ","","",""
40143,140134,,,,,1,"40143",,,510,"KZT",10212516,"АБ","","",""
40144,140134,,,,,1,"40144",,,510,"KZT",10212523,"АБ","","",""
40146,140134,,,,,1,"40146",,,510,"KZT",10212547,"АБ","","",""
40147,140134,,,,,1,"40147",,,510,"KZT",10212554,"АБ","","",""
40148,140134,,,,,1,"40148",,,510,"KZT",10212561,"АБ","","",""
40150,140134,,,,,1,"40150",,,510,"KZT",10212585,"АБ","","",""
40151,140134,,,,,1,"40151",,,510,"KZT",10212394,"АБ","","",""
40251,140135,,,,,1,"40251",,,1880,"KZT",10213629,"ЧЗ","","",""
40252,140135,,,,,1,"40252",,,1880,"KZT",10213636,"ЧЗ","","",""
40253,140135,,,,,1,"40253",,,1880,"KZT",10213643,"ЧЗ","","",""
40254,140135,,,,,1,"40254",,,1880,"KZT",10213650,"АБ","","",""
40255,140135,,,,,1,"40255",,,1880,"KZT",10213667,"АБ","","",""
40256,140135,,,,,1,"40256",,,1880,"KZT",10213674,"АБ","","",""
40258,140135,,,,,1,"40258",,,1880,"KZT",10213698,"АБ","","",""
40259,140135,,,,,1,"40259",,,1880,"KZT",10213704,"АБ","","",""
40260,140135,,,,,1,"40260",,,1880,"KZT",10213711,"АБ","","",""
40257,140135,,,,,1,"40257",,,1880,"KZT",10213681,"АБ","","",""
75674,140135,,,,,1,"75674",,,1504,"KZT",10680490,"АБ","","",""
40581,140136,,,,,1,"40581",,,280,"KZT",10227329,"АБ","","",""
40582,140136,,,,,1,"40582",,,280,"KZT",10227336,"АБ","","",""
40583,140136,,,,,1,"40583",,,280,"KZT",10227343,"АБ","","",""
40584,140136,,,,,1,"40584",,,280,"KZT",10227350,"АБ","","",""
40585,140136,,,,,1,"40585",,,280,"KZT",10227367,"АБ","","",""
40586,140136,,,,,1,"40586",,,280,"KZT",10227374,"АБ","","",""
40587,140136,,,,,1,"40587",,,280,"KZT",10227381,"АБ","","",""
40588,140136,,,,,1,"40588",,,280,"KZT",10227398,"АБ","","",""
40589,140136,,,,,1,"40589",,,280,"KZT",10227404,"АБ","","",""
40590,140136,,,,,1,"40590",,,280,"KZT",10227411,"АБ","","",""
40591,140136,,,,,1,"40591",,,280,"KZT",10227428,"АБ","","",""
40592,140136,,,,,1,"40592",,,280,"KZT",10227435,"АБ","","",""
40593,140136,,,,,1,"40593",,,280,"KZT",10227442,"АБ","","",""
40594,140136,,,,,1,"40594",,,280,"KZT",10227459,"АБ","","",""
40595,140136,,,,,1,"40595",,,280,"KZT",10227466,"АБ","","",""
40576,140136,,,,,1,"40576",,,280,"KZT",10227275,"ЧЗ","","",""
40578,140136,,,,,1,"40578",,,280,"KZT",10227299,"АБ","","",""
40579,140136,,,,,1,"40579",,,280,"KZT",10227305,"АБ","","",""
40580,140136,,,,,1,"40580",,,280,"KZT",10227312,"АБ","","",""
40506,140137,,,,,1,"40506",,,750,"KZT",10216170,"ЧЗ","","",""
40507,140137,,,,,1,"40507",,,750,"KZT",10216187,"ЧЗ","","",""
40508,140137,,,,,1,"40508",,,750,"KZT",10216194,"АБ","","",""
40509,140137,,,,,1,"40509",,,750,"KZT",10216200,"АБ","","",""
40510,140137,,,,,1,"40510",,,750,"KZT",10216217,"АБ","","",""
40511,140137,,,,,1,"40511",,,750,"KZT",10216224,"АБ","","",""
40512,140137,,,,,1,"40512",,,750,"KZT",10216231,"АБ","","",""
40513,140137,,,,,1,"40513",,,750,"KZT",10216248,"АБ","","",""
40514,140137,,,,,1,"40514",,,750,"KZT",10216255,"АБ","","",""
40515,140137,,,,,1,"40515",,,750,"KZT",10216262,"АБ","","",""
40516,140137,,,,,1,"40516",,,750,"KZT",10216279,"АБ","","",""
40517,140137,,,,,1,"40517",,,750,"KZT",10216286,"АБ","","",""
40518,140137,,,,,1,"40518",,,750,"KZT",10216293,"АБ","","",""
40519,140137,,,,,1,"40519",,,750,"KZT",10216309,"АБ","","",""
40520,140137,,,,,1,"40520",,,750,"KZT",10216316,"АБ","","",""
40521,140137,,,,,1,"40521",,,750,"KZT",10216323,"АБ","","",""
40522,140137,,,,,1,"40522",,,750,"KZT",10216330,"АБ","","",""
40523,140137,,,,,1,"40523",,,750,"KZT",10216347,"АБ","","",""
40524,140137,,,,,1,"40524",,,750,"KZT",10216378,"АБ","","",""
40525,140137,,,,,1,"40525",,,750,"KZT",10216361,"АБ","","",""
40421,140138,,,,,1,"40421",,,1510,"KZT",10215326,"ЧЗ","","",""
40422,140138,,,,,1,"40422",,,1510,"KZT",10215333,"ЧЗ","","",""
40423,140138,,,,,1,"40423",,,1510,"KZT",10215340,"ЧЗ","","",""
40424,140138,,,,,1,"40424",,,1510,"KZT",10215357,"АБ","","",""
40425,140138,,,,,1,"40425",,,1510,"KZT",10215364,"АБ","","",""
40426,140138,,,,,1,"40426",,,1510,"KZT",10215371,"АБ","","",""
40427,140138,,,,,1,"40427",,,1510,"KZT",10215388,"АБ","","",""
40428,140138,,,,,1,"40428",,,1510,"KZT",10215395,"АБ","","",""
40429,140138,,,,,1,"40429",,,1510,"KZT",10215401,"АБ","","",""
40430,140138,,,,,1,"40430",,,1510,"KZT",10215418,"АБ","","",""
40431,140138,,,,,1,"40431",,,1510,"KZT",10215425,"АБ","","",""
40433,140138,,,,,1,"40433",,,1510,"KZT",10215449,"АБ","","",""
40434,140138,,,,,1,"40434",,,1510,"KZT",10215456,"АБ","","",""
40551,140139,,,,,1,"40551",,,730,"KZT",10216620,"ЧЗ","","",""
40552,140139,,,,,1,"40552",,,730,"KZT",10216637,"ЧЗ","","",""
40553,140139,,,,,1,"40553",,,730,"KZT",10216644,"АБ","","",""
40555,140139,,,,,1,"40555",,,730,"KZT",10216668,"АБ","","",""
40556,140139,,,,,1,"40556",,,730,"KZT",10216675,"АБ","","",""
40557,140139,,,,,1,"40557",,,730,"KZT",10216682,"АБ","","",""
40558,140139,,,,,1,"40558",,,730,"KZT",10216699,"АБ","","",""
40559,140139,,,,,1,"40559",,,730,"KZT",10216705,"АБ","","",""
40560,140139,,,,,1,"40560",,,730,"KZT",10216712,"АБ","","",""
40561,140139,,,,,1,"40561",,,730,"KZT",10216729,"АБ","","",""
40563,140139,,,,,1,"40563",,,730,"KZT",10216743,"АБ","","",""
40564,140139,,,,,1,"40564",,,730,"KZT",10216750,"АБ","","",""
40565,140139,,,,,1,"40565",,,730,"KZT",10216767,"АБ","","",""
76093,140139,,,,,1,"76093",,,584,"KZT",10684788,"АБ","","",""
76094,140139,,,,,1,"76094",,,584,"KZT",10684795,"АБ","","",""
76095,140139,,,,,1,"76095",,,584,"KZT",10684801,"АБ","","",""
39820,140140,,,,,1,"39820",,,180,"KZT",10515198,"АБ","","",""
39903,140141,,,,,1,"39903",,,0,"KZT",10310595,"АБ","","",""
39912,140142,,,,,1,"39912",,,400,"KZT",10310687,"АБ","","",""
39918,140143,,,,,1,"39918",,,0,"KZT",10310748,"АБ","","",""
39927,140145,,,,,1,"39927",,,0,"KZT",10310830,"АБ","","",""
39928,140146,,,,,1,"39928",,,0,"KZT",10310847,"АБ","","",""
39929,140147,,,,,1,"39929",,,0,"KZT",10310854,"АБ","","",""
40191,140148,,,,,1,"40191",,,1700,"KZT",10213025,"ЧЗ","","",""
40192,140148,,,,,1,"40192",,,1700,"KZT",10213032,"ЧЗ","","",""
40194,140148,,,,,1,"40194",,,1700,"KZT",10213056,"АБ","","",""
40195,140148,,,,,1,"40195",,,1700,"KZT",10213063,"АБ","","",""
40196,140148,,,,,1,"40196",,,1700,"KZT",10213070,"АБ","","",""
40197,140148,,,,,1,"40197",,,1700,"KZT",10213087,"АБ","","",""
40200,140148,,,,,1,"40200",,,1700,"KZT",10213117,"АБ","","",""
40201,140148,,,,,1,"40201",,,1700,"KZT",10213124,"АБ","","",""
40202,140148,,,,,1,"40202",,,1700,"KZT",10213131,"АБ","","",""
40204,140148,,,,,1,"40204",,,1700,"KZT",10213155,"АБ","","",""
35951,126413,,,,,1,"35951",,,3500,"KZT",10251454,"АБ","","",""
35848,126413,,,,,1,"35848",,,3500,"KZT",10222393,"АБ","","",""
35905,126413,,,,,1,"35905",,,3500,"KZT",10232194,"АБ","","",""
38716,126413,,,,,1,"38716",,,3500,"KZT",10691441,"АБ","","",""
845,126414,,,,,1,"845",,,500,"KZT",10584736,"АБ","","",""
1039,126415,,,,,1,"1039",,,100,"KZT",10144114,"АБ","","",""
1044,126416,,,,,1,"1044",,,50,"KZT",10091920,"ЧЗ","","",""
15713,126417,,,,,1,"15713",,,200,"KZT",10044728,"АБ","","",""
850,126418,,,,,1,"850",,,50,"KZT",10586334,"АБ","","",""
867,126419,,,,,1,"867",,,50,"KZT",10473856,"АБ","","",""
870,126420,,,,,1,"870",,,400,"KZT",10599259,"АБ","","",""
9633,126420,,,,,1,"9633",,,400,"KZT",10180747,"АБ","","",""
1048,126421,,,,,1,"1048",,,1000,"KZT",10824474,"АБ","","",""
1049,126421,,,,,1,"1049",,,1000,"KZT",10662380,"АБ","","",""
1770,126421,,,,,1,"1770",,,1000,"KZT",10402603,"АБ","","",""
31009,126421,,,,,1,"31009",,,1000,"KZT",10153031,"АБ","","",""
31023,126421,,,,,1,"31023",,,1000,"KZT",10159415,"АБ","","",""
34996,126421,,,,,1,"34996",,,1000,"KZT",10191453,"АБ","","",""
35185,126421,,,,,1,"35185",,,1000,"KZT",10159606,"АБ","","",""
35186,126421,,,,,1,"35186",,,1000,"KZT",10159613,"АБ","","",""
35189,126421,,,,,1,"35189",,,1000,"KZT",10159644,"АБ","","",""
35190,126421,,,,,1,"35190",,,1000,"KZT",10159651,"АБ","","",""
35191,126421,,,,,1,"35191",,,1000,"KZT",10152935,"АБ","","",""
35192,126421,,,,,1,"35192",,,1000,"KZT",10152942,"АБ","","",""
35193,126421,,,,,1,"35193",,,1000,"KZT",10152959,"АБ","","",""
35194,126421,,,,,1,"35194",,,1000,"KZT",10152966,"АБ","","",""
35195,126421,,,,,1,"35195",,,1000,"KZT",10152973,"АБ","","",""
35197,126421,,,,,1,"35197",,,1000,"KZT",10152997,"АБ","","",""
35198,126421,,,,,1,"35198",,,1000,"KZT",10153000,"АБ","","",""
35199,126421,,,,,1,"35199",,,1000,"KZT",10153017,"АБ","","",""
35200,126421,,,,,1,"35200",,,1000,"KZT",10153024,"АБ","","",""
35157,126421,,,,,1,"35157",,,1000,"KZT",10159316,"АБ","","",""
35158,126421,,,,,1,"35158",,,1000,"KZT",10159323,"АБ","","",""
35159,126421,,,,,1,"35159",,,1000,"KZT",10159330,"АБ","","",""
35160,126421,,,,,1,"35160",,,1000,"KZT",10159347,"АБ","","",""
35162,126421,,,,,1,"35162",,,1000,"KZT",10159361,"АБ","","",""
35163,126421,,,,,1,"35163",,,1000,"KZT",10159378,"АБ","","",""
35164,126421,,,,,1,"35164",,,1000,"KZT",10159385,"АБ","","",""
35165,126421,,,,,1,"35165",,,1000,"KZT",10159392,"АБ","","",""
35167,126421,,,,,1,"35167",,,1000,"KZT",10159422,"АБ","","",""
35168,126421,,,,,1,"35168",,,1000,"KZT",10159439,"АБ","","",""
35169,126421,,,,,1,"35169",,,1000,"KZT",10159446,"АБ","","",""
35170,126421,,,,,1,"35170",,,1000,"KZT",10159453,"АБ","","",""
35172,126421,,,,,1,"35172",,,1000,"KZT",10159477,"АБ","","",""
35173,126421,,,,,1,"35173",,,1000,"KZT",10159484,"АБ","","",""
35174,126421,,,,,1,"35174",,,1000,"KZT",10159491,"АБ","","",""
35175,126421,,,,,1,"35175",,,1000,"KZT",10159507,"АБ","","",""
35176,126421,,,,,1,"35176",,,1000,"KZT",10159514,"АБ","","",""
35178,126421,,,,,1,"35178",,,1000,"KZT",10159538,"АБ","","",""
35179,126421,,,,,1,"35179",,,1000,"KZT",10159545,"АБ","","",""
35180,126421,,,,,1,"35180",,,1000,"KZT",10159552,"АБ","","",""
35181,126421,,,,,1,"35181",,,1000,"KZT",10159569,"АБ","","",""
35183,126421,,,,,1,"35183",,,1000,"KZT",10159583,"АБ","","",""
34233,126421,,,,,1,"34233",,,1000,"KZT",10191057,"АБ","","",""
36199,126421,,,,,1,"36199",,,1000,"KZT",10598986,"АБ","","",""
35592,126421,,,,,1,"35592",,,1000,"KZT",10221969,"АБ","","",""
36041,126421,,,,,1,"36041",,,1000,"KZT",10461594,"АБ","","",""
37078,126421,,,,,1,"37078",,,1000,"KZT",10275665,"АБ","","",""
37827,126421,,,,,1,"37827",,,1000,"KZT",10598979,"АБ","","",""
38549,126421,,,,,1,"38549",,,1000,"KZT",10387986,"АБ","","",""
50474,126421,,,,,1,"50474",,,1000,"KZT",10356067,"АБ","","",""
50475,126421,,,,,1,"50475",,,1000,"KZT",10356074,"АБ","","",""
1053,126422,,,,,1,"1053",,,2000,"KZT",10662489,"АБ","","",""
1055,126423,,,,,1,"1055",,,300,"KZT",10662519,"АБ","","",""
1211,126424,,,,,1,"1211",,,500,"KZT",10206775,"ЧЗ","","",""
